Year,Item,Item Code (CPC),Area_Harvested_ha,Production_tonnes,Yield_hg_per_ha
2004,"Cassava, fresh",1520.01,57916.0,642868.0,111000.0
2004,Castor oil seeds,1447,12009.0,3015.15,2511.0
2004,"Chestnuts, in shell",1373,0.0,0.0,
2004,"Chick peas, dry",1703,935.0,252.0,2695.0
2004,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5037.0,5326.16,10574.0
2004,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,842.0,5214.0,61924.0
2004,"Cloves (whole stems), raw",1656,2350.0,1000.0,4255.0
2004,"Coconuts, in shell",1460,15500.0,62000.0,40000.0
2004,"Coffee, green",1610,170000.0,48431.0,2849.0
2004,"Cotton lint, ginned",1921.02,,6600.0,
2004,Cotton seed,143,,13000.0,
2004,Cottonseed oil,2168,,1554.99,
2004,"Cow peas, dry",1706,125189.0,29321.0,2342.0
2004,Cucumbers and gherkins,1232,70.0,630.0,90000.0
2004,Dates,1314,351.0,1000.0,28466.0
2004,"Ginger, raw",1657,48.0,226.45,47191.0
2004,Green garlic,1252,300.0,2000.0,66667.0
2004,"Groundnuts, excluding shelled",142,15764.0,21000.0,13321.0
2004,Leeks and other alliaceous vegetables,1254,76.0,383.69,50418.0
2004,Lemons and limes,1322,1000.0,13900.0,139000.0
2004,"Lentils, dry",1704,2200.0,1500.0,6818.0
2004,Lettuce and chicory,1214,55.0,450.0,81818.0
2004,Linseed,1441,943.0,939.38,9962.0
2004,Maize (corn),112,1351327.0,2607139.0,19293.0
2004,"Mangoes, guavas and mangosteens",1316,16000.0,118000.0,73750.0
2004,Millet,118,113223.0,50467.0,4457.0
2004,Mushrooms and truffles,1270,,0.0,
2004,"Nutmeg, mace, cardamoms, raw",1653,127.0,55.08,4346.0
2004,Oats,117,3501.0,4000.0,11426.0
2004,"Onions and shallots, dry (excluding dehydrated)",1253.02,6513.0,68000.0,104407.0
2004,Oranges,1323,2684.0,21033.38,78355.0
2004,Papayas,1317,8000.0,86000.0,107500.0
2004,Peaches and nectarines,1345,70.0,500.0,71429.0
2004,Pears,1342.01,710.0,8500.0,119718.0
2004,"Peas, green",1242,6580.0,23327.0,35451.0
2004,"Pepper (Piper spp.), raw",1651,451.0,320.09,7097.0
2004,"Pigeon peas, dry",1707,195307.0,105571.0,5405.0
2004,Pineapples,1318,13500.0,600000.0,444444.0
2004,Plantains and cooking bananas,1313,2100.0,26000.0,123810.0
2004,Plums and sloes,1346,800.0,8000.0,100000.0
2004,Pomelos and grapefruits,1321,300.0,3800.0,126667.0
2004,Potatoes,1510,128484.0,1084412.0,84401.0
2004,"Pyrethrum, dried flowers",1930.02,9000.0,8000.0,8889.0
2004,Rice,113,13223.0,49295.0,37280.0
2004,"Seed cotton, unginned",1921.01,50000.0,20000.0,4000.0
2004,Sesame seed,1444,25174.0,10000.0,3972.0
2004,Sorghum,114,123155.0,69508.0,5644.0
2004,Soya beans,141,2441.0,2099.02,8600.0
2004,Spinach,1215,2138.0,26738.0,125061.0
2004,Strawberries,1354,35.0,250.0,71429.0
2004,Sugar cane,1802,54191.0,4660995.0,860105.0
2004,Sunflower seed,1445,13000.0,12000.0,9231.0
2004,Sweet potatoes,1530,60701.0,571293.0,94116.0
2004,"Tangerines, mandarins, clementines",1324,850.0,6000.0,70588.0
2004,Tea leaves,1620,136700.0,1411000.0,103219.0
2004,Tomatoes,1234,22784.0,328510.0,144185.0
2004,Unmanufactured tobacco,1970,16500.0,22000.0,13333.0
2004,"Vanilla, raw",1658,36.0,10.55,2953.0
2004,Watermelons,1221,900.0,12679.0,140878.0
2004,Wheat,111,152826.0,379425.0,24827.0
2004,Yams,1540,922.0,7701.0,83525.0
2005,Apples,1341,239.0,4302.0,180000.0
2005,Apricots,1343,10.0,60.35,60352.0
2005,Artichokes,1216,12.0,85.0,70833.0
2005,Asparagus,1211,34.0,193.4,57172.0
2005,Avocados,1311,7714.0,100277.0,129994.0
2005,Bananas,1312,83733.0,1255995.0,150000.0
2005,Barley,115,12784.0,41208.0,32234.0
2005,"Beans, dry",1701,1034477.0,382307.0,3696.0
2005,"Beer of barley, malted",24310.01,,266300.0,
2005,"Broad beans and horse beans, green",1243,200.0,1000.0,50000.0
2005,Cabbages,1212,21529.0,521693.0,242321.0
2005,Carrots and turnips,1251,2737.0,38318.0,140000.0
2005,"Cashew nuts, in shell",1372,31279.0,14371.65,4595.0
2005,"Cassava, fresh",1520.01,38218.0,347819.0,91009.0
2005,Castor oil seeds,1447,13000.0,3000.0,2308.0
2005,"Chestnuts, in shell",1373,0.0,0.0,
2005,"Chick peas, dry",1703,150.0,51.0,3400.0
2005,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5048.0,5417.01,10730.0
2005,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,1286.0,12860.0,100000.0
2005,"Cloves (whole stems), raw",1656,1842.0,1000.0,5428.0
2005,"Coconuts, in shell",1460,15800.0,63000.0,39873.0
2005,"Coffee, green",1610,170000.0,45200.0,2659.0
2005,"Cotton lint, ginned",1921.02,,6600.0,
2005,Cotton seed,143,,13000.0,
2005,Cottonseed oil,2168,,1480.19,
2005,"Cow peas, dry",1706,72654.0,36184.0,4980.0
2005,Cucumbers and gherkins,1232,67.0,740.0,110448.0
2005,Dates,1314,354.0,1000.0,28212.0
2005,"Ginger, raw",1657,46.0,238.4,52164.0
2005,Green garlic,1252,263.0,3945.0,150000.0
2005,"Groundnuts, excluding shelled",142,17561.0,21000.0,11958.0
2005,Leeks and other alliaceous vegetables,1254,80.0,400.0,50000.0
2005,Lemons and limes,1322,1050.0,13900.0,132381.0
2005,"Lentils, dry",1704,2100.0,1400.0,6667.0
2005,Lettuce and chicory,1214,105.0,900.0,85714.0
2005,Linseed,1441,946.0,942.4,9960.0
2005,Maize (corn),112,1771123.0,2905559.0,16405.0
2005,"Mangoes, guavas and mangosteens",1316,17738.0,254113.0,143259.0
2005,Millet,118,92430.0,53101.0,5745.0
2005,Mushrooms and truffles,1270,,0.0,
2005,"Nutmeg, mace, cardamoms, raw",1653,125.0,56.34,4519.0
2005,Oats,117,3814.0,4000.0,10488.0
2005,"Onions and shallots, dry (excluding dehydrated)",1253.02,6395.0,68000.0,106333.0
2005,Oranges,1323,3266.0,27816.59,85182.0
2005,Papayas,1317,7641.0,87000.0,113855.0
2005,Peaches and nectarines,1345,60.0,466.16,78099.0
2005,Pears,1342.01,751.0,10514.0,140000.0
2005,"Peas, green",1242,6924.0,34620.0,50000.0
2005,"Pepper (Piper spp.), raw",1651,451.0,330.71,7330.0
2005,"Pigeon peas, dry",1707,180240.0,96092.0,5331.0
2005,Pineapples,1318,15158.0,401729.0,265028.0
2005,Plantains and cooking bananas,1313,2100.0,26000.0,123810.0
2005,Plums and sloes,1346,810.0,10000.0,123457.0
2005,Pomelos and grapefruits,1321,350.0,4500.0,128571.0
2005,Potatoes,1510,132030.0,2640600.0,200000.0
2005,"Pyrethrum, dried flowers",1930.02,9000.0,8000.0,8889.0
2005,Rice,113,15940.0,62677.0,39321.0
2005,"Seed cotton, unginned",1921.01,45000.0,20000.0,4444.0
2005,Sesame seed,1444,25137.0,10000.0,3978.0
2005,Sorghum,114,122368.0,149656.0,12230.0
2005,Soya beans,141,2449.0,2102.96,8586.0
2005,Spinach,1215,2203.0,28639.0,130000.0
2005,Strawberries,1354,36.0,276.08,76689.0
2005,Sugar cane,1802,56537.0,4800820.0,849147.0
2005,Sunflower seed,1445,13000.0,12000.0,9231.0
2005,Sweet potatoes,1530,61300.0,671709.0,109577.0
2005,"Tangerines, mandarins, clementines",1324,1000.0,8000.0,80000.0
2005,Tea leaves,1620,141300.0,1428000.0,101062.0
2005,Tomatoes,1234,20743.0,542940.0,261746.0
2005,Unmanufactured tobacco,1970,18500.0,25000.0,13514.0
2005,"Vanilla, raw",1658,35.0,11.19,3219.0
2005,Watermelons,1221,1300.0,29320.0,225538.0
2005,Wheat,111,159477.0,368879.0,23131.0
2005,Yams,1540,835.0,7238.0,86683.0
2006,Apples,1341,256.0,4554.0,177891.0
2006,Apricots,1343,11.0,65.93,59049.0
2006,Artichokes,1216,16.0,120.0,75000.0
2006,Asparagus,1211,34.0,209.66,61312.0
2006,Avocados,1311,7995.0,103935.0,130000.0
2006,Bananas,1312,82518.0,1237770.0,150000.0
2006,Barley,115,24000.0,81085.0,33785.0
2006,"Beans, dry",1701,995391.0,531800.0,5343.0
2006,"Beer of barley, malted",24310.01,,240000.0,
2006,"Broad beans and horse beans, green",1243,350.0,1750.0,50000.0
2006,Cabbages,1212,21559.0,518376.0,240445.0
2006,Carrots and turnips,1251,2974.0,41664.0,140094.0
2006,"Cashew nuts, in shell",1372,31180.0,15324.04,4915.0
2006,"Cassava, fresh",1520.01,68502.0,656633.0,95856.0
2006,Castor oil seeds,1447,13000.0,3000.0,2308.0
2006,"Chestnuts, in shell",1373,0.0,0.0,
2006,"Chick peas, dry",1703,160.0,60.0,3750.0
2006,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5065.0,5513.13,10884.0
2006,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,1052.0,10520.0,100000.0
2006,"Cloves (whole stems), raw",1656,1750.0,1118.36,6391.0
2006,"Coconuts, in shell",1460,37150.0,61117.0,16451.0
2006,"Coffee, green",1610,170000.0,48300.0,2841.0
2006,"Cotton lint, ginned",1921.02,,7400.0,
2006,Cotton seed,143,,14600.0,
2006,Cottonseed oil,2168,,1525.73,
2006,"Cow peas, dry",1706,161971.0,87808.0,5421.0
2006,Cucumbers and gherkins,1232,76.0,850.0,111842.0
2006,Dates,1314,366.0,1015.55,27732.0
2006,"Ginger, raw",1657,46.0,255.73,55697.0
2006,Green garlic,1252,239.0,3585.0,150000.0
2006,"Groundnuts, excluding shelled",142,19155.0,24760.11,12926.0
2006,Leeks and other alliaceous vegetables,1254,60.0,300.0,50000.0
2006,Lemons and limes,1322,1100.0,14200.0,129091.0
2006,"Lentils, dry",1704,2400.0,1600.0,6667.0
2006,Lettuce and chicory,1214,115.0,1212.0,105391.0
2006,Linseed,1441,949.0,945.4,9959.0
2006,Maize (corn),112,1888185.0,3247200.0,17197.0
2006,"Mangoes, guavas and mangosteens",1316,21264.0,248531.0,116879.0
2006,Millet,118,137711.0,79207.0,5752.0
2006,Mushrooms and truffles,1270,,0.0,
2006,"Nutmeg, mace, cardamoms, raw",1653,123.0,57.59,4698.0
2006,Oats,117,3500.0,3537.35,10107.0
2006,"Onions and shallots, dry (excluding dehydrated)",1253.02,7100.0,106500.0,150000.0
2006,Oranges,1323,4600.0,39000.0,84783.0
2006,Papayas,1317,7328.0,86000.0,117358.0
2006,Peaches and nectarines,1345,57.0,451.8,78806.0
2006,Pears,1342.01,729.0,10206.0,140000.0
2006,"Peas, green",1242,8075.0,40375.0,50000.0
2006,"Pepper (Piper spp.), raw",1651,453.0,341.7,7543.0
2006,"Pigeon peas, dry",1707,196630.0,110841.0,5637.0
2006,Pineapples,1318,15123.0,417860.0,276308.0
2006,Plantains and cooking bananas,1313,2300.0,28000.0,121739.0
2006,Plums and sloes,1346,824.0,13184.0,160000.0
2006,Pomelos and grapefruits,1321,300.0,4200.0,140000.0
2006,Potatoes,1510,120754.0,2415080.0,200000.0
2006,"Pyrethrum, dried flowers",1930.02,9000.0,8000.0,8889.0
2006,Rice,113,23106.0,64840.0,28062.0
2006,"Seed cotton, unginned",1921.01,78400.0,22492.0,2869.0
2006,Sesame seed,1444,24942.0,10294.65,4127.0
2006,Sorghum,114,163865.0,131188.0,8006.0
2006,Soya beans,141,2513.0,2077.0,8265.0
2006,Spinach,1215,2613.0,33969.0,130000.0
2006,Strawberries,1354,38.0,234.0,61579.0
2006,Sugar cane,1802,54621.0,4932839.0,903103.0
2006,Sunflower seed,1445,13000.0,14000.0,10769.0
2006,Sweet potatoes,1530,74937.0,724646.0,96701.0
2006,"Tangerines, mandarins, clementines",1324,1080.0,10000.0,92593.0
2006,Tea leaves,1620,147080.0,1350000.0,91787.0
2006,Tomatoes,1234,19542.0,503730.0,257768.0
2006,Unmanufactured tobacco,1970,12179.0,17605.0,14455.0
2006,"Vanilla, raw",1658,34.0,11.81,3503.0
2006,Watermelons,1221,1642.0,32840.0,200000.0
2006,Wheat,111,150488.0,329193.0,21875.0
2006,Yams,1540,842.0,8001.0,95024.0
2007,Apples,1341,198.0,3564.0,180000.0
2007,Apricots,1343,12.0,70.59,57754.0
2007,Artichokes,1216,3.0,20.0,66667.0
2007,Asparagus,1211,37.0,261.79,69962.0
2007,Avocados,1311,7203.0,93639.0,130000.0
2007,Bananas,1312,79116.0,1186740.0,150000.0
2007,Barley,115,15000.0,45000.0,30000.0
2007,"Beans, dry",1701,846327.0,429839.0,5079.0
2007,"Beer of barley, malted",24310.01,,275000.0,
2007,"Broad beans and horse beans, green",1243,500.0,2500.0,50000.0
2007,Cabbages,1212,24892.0,609292.0,244774.0
2007,Carrots and turnips,1251,4475.0,62650.0,140000.0
2007,"Cashew nuts, in shell",1372,31243.0,16395.64,5248.0
2007,"Cassava, fresh",1520.01,53610.0,397705.0,74185.0
2007,Castor oil seeds,1447,13000.0,3000.0,2308.0
2007,"Chestnuts, in shell",1373,0.0,0.0,
2007,"Chick peas, dry",1703,150.0,55.0,3667.0
2007,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5100.0,5628.13,11036.0
2007,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,1085.0,10850.0,100000.0
2007,"Cloves (whole stems), raw",1656,1750.0,1320.66,7547.0
2007,"Coconuts, in shell",1460,37813.0,61874.0,16363.0
2007,"Coffee, green",1610,163000.0,53368.0,3274.0
2007,"Cotton lint, ginned",1921.02,,8250.0,
2007,Cotton seed,143,,16250.0,
2007,Cottonseed oil,2168,,1743.17,
2007,"Cow peas, dry",1706,130163.0,83251.0,6396.0
2007,Cucumbers and gherkins,1232,52.0,660.0,126923.0
2007,Dates,1314,375.0,1022.92,27255.0
2007,"Ginger, raw",1657,55.0,273.85,49792.0
2007,Green garlic,1252,169.0,2535.0,150000.0
2007,"Groundnuts, excluding shelled",142,22957.0,29908.0,13028.0
2007,Leeks and other alliaceous vegetables,1254,70.0,346.97,49430.0
2007,Lemons and limes,1322,1150.0,15000.0,130435.0
2007,"Lentils, dry",1704,2200.0,1500.0,6818.0
2007,Lettuce and chicory,1214,138.0,1504.0,108986.0
2007,Linseed,1441,952.0,948.37,9958.0
2007,Maize (corn),112,1615304.0,2928793.0,18132.0
2007,"Mangoes, guavas and mangosteens",1316,23407.0,384461.0,164250.0
2007,Millet,118,128114.0,119599.0,9335.0
2007,Mushrooms and truffles,1270,,0.0,
2007,"Nutmeg, mace, cardamoms, raw",1653,150.0,73.18,4879.0
2007,Oats,117,3550.0,3500.84,9862.0
2007,"Onions and shallots, dry (excluding dehydrated)",1253.02,7908.0,118620.0,150000.0
2007,Oranges,1323,5100.0,65000.0,127451.0
2007,Papayas,1317,7547.0,90598.49,120053.0
2007,Peaches and nectarines,1345,53.0,443.21,82911.0
2007,Pears,1342.01,455.0,6370.0,140000.0
2007,"Peas, green",1242,11809.0,59045.0,50000.0
2007,"Pepper (Piper spp.), raw",1651,500.0,387.81,7756.0
2007,"Pigeon peas, dry",1707,154554.0,95637.0,6188.0
2007,Pineapples,1318,14271.0,429065.0,300655.0
2007,Plantains and cooking bananas,1313,2100.0,26000.0,123810.0
2007,Plums and sloes,1346,851.0,13616.0,160000.0
2007,Pomelos and grapefruits,1321,300.0,4200.0,140000.0
2007,Potatoes,1510,109614.0,2192280.0,200000.0
2007,"Pyrethrum, dried flowers",1930.02,9000.0,300.0,333.0
2007,Rice,113,16457.0,47256.0,28715.0
2007,"Seed cotton, unginned",1921.01,87000.0,24993.0,2873.0
2007,Sesame seed,1444,25224.0,10448.96,4142.0
2007,Sorghum,114,155550.0,147365.0,9474.0
2007,Soya beans,141,2500.0,2100.0,8400.0
2007,Spinach,1215,3651.0,47463.0,130000.0
2007,Strawberries,1354,39.0,234.0,60000.0
2007,Sugar cane,1802,59201.0,5204214.0,879075.0
2007,Sunflower seed,1445,13000.0,14000.0,10769.0
2007,Sweet potatoes,1530,61111.0,811531.0,132796.0
2007,"Tangerines, mandarins, clementines",1324,1200.0,12000.0,100000.0
2007,Tea leaves,1620,149190.0,1607000.0,107715.0
2007,Tomatoes,1234,18656.0,567780.0,304342.0
2007,Unmanufactured tobacco,1970,13379.0,11153.0,8336.0
2007,"Vanilla, raw",1658,40.0,15.22,3806.0
2007,Watermelons,1221,1612.0,27060.0,167866.0
2007,Wheat,111,104176.0,322320.0,30940.0
2007,Yams,1540,925.0,6905.0,74649.0
2008,Apples,1341,153.0,3066.0,200392.0
2008,Apricots,1343,14.0,79.04,56458.0
2008,Artichokes,1216,3.0,18.29,60951.0
2008,Asparagus,1211,32.0,198.07,61731.0
2008,Avocados,1311,7900.0,103523.0,131042.0
2008,Bananas,1312,82766.0,1686930.0,203819.0
2008,Barley,115,14677.0,44597.0,30386.0
2008,"Beans, dry",1701,641936.0,265006.0,4128.0
2008,"Beer of barley, malted",24310.01,,424862.7,
2008,"Broad beans and horse beans, green",1243,590.0,2884.64,48883.0
2008,Cabbages,1212,19138.0,461129.0,240949.0
2008,Carrots and turnips,1251,6400.0,89134.0,139272.0
2008,"Cashew nuts, in shell",1372,32000.0,17000.0,5313.0
2008,"Cassava, fresh",1520.01,54672.0,750964.0,137358.0
2008,Castor oil seeds,1447,13000.0,3000.0,2308.0
2008,"Chestnuts, in shell",1373,0.0,0.0,
2008,"Chick peas, dry",1703,1868.0,632.71,3387.0
2008,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,5100.0,5703.25,11183.0
2008,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,1244.0,7500.0,60289.0
2008,"Cloves (whole stems), raw",1656,1950.0,1700.0,8718.0
2008,"Coconuts, in shell",1460,40761.0,59697.0,14646.0
2008,"Coffee, green",1610,155000.0,42000.0,2710.0
2008,"Cotton lint, ginned",1921.02,,5000.0,
2008,Cotton seed,143,,9800.0,
2008,Cottonseed oil,2168,,1040.59,
2008,"Cow peas, dry",1706,148157.0,47958.0,3237.0
2008,Cucumbers and gherkins,1232,68.0,1725.0,253676.0
2008,Dates,1314,388.0,1039.21,26778.0
2008,"Ginger, raw",1657,55.0,291.95,53082.0
2008,Green garlic,1252,195.0,3625.0,185897.0
2008,"Groundnuts, excluding shelled",142,18981.0,17126.0,9023.0
2008,Leeks and other alliaceous vegetables,1254,71.0,347.66,49073.0
2008,Lemons and limes,1322,1250.0,16000.0,128000.0
2008,"Lentils, dry",1704,2800.0,1900.0,6786.0
2008,Lettuce and chicory,1214,181.0,2067.0,114199.0
2008,Linseed,1441,955.0,951.33,9957.0
2008,Maize (corn),112,1700000.0,2367237.0,13925.0
2008,"Mangoes, guavas and mangosteens",1316,25350.0,448631.0,176975.0
2008,Millet,118,53155.0,38462.0,7236.0
2008,Mushrooms and truffles,1270,,0.0,
2008,"Nutmeg, mace, cardamoms, raw",1653,150.0,75.91,5060.0
2008,Oats,117,3000.0,2929.72,9766.0
2008,"Onions and shallots, dry (excluding dehydrated)",1253.02,7892.0,123268.0,156194.0
2008,Oranges,1323,6500.0,80000.0,123077.0
2008,Papayas,1317,7133.0,88000.0,123378.0
2008,Peaches and nectarines,1345,47.0,429.58,91927.0
2008,Pears,1342.01,300.0,5084.0,169467.0
2008,"Peas, green",1242,9814.0,45472.0,46334.0
2008,"Pepper (Piper spp.), raw",1651,500.0,398.48,7970.0
2008,"Pigeon peas, dry",1707,195959.0,84168.0,4295.0
2008,Pineapples,1318,7792.0,339850.0,436152.0
2008,Plantains and cooking bananas,1313,2500.0,31000.0,124000.0
2008,Plums and sloes,1346,779.0,11492.2,147479.0
2008,Pomelos and grapefruits,1321,250.0,4100.0,164000.0
2008,Potatoes,1510,135000.0,2900000.0,214815.0
2008,"Pyrethrum, dried flowers",1930.02,9000.0,776.0,862.0
2008,Rice,113,16734.0,21881.0,13076.0
2008,"Seed cotton, unginned",1921.01,43035.0,15093.0,3507.0
2008,Sesame seed,1444,26020.0,10820.54,4158.0
2008,Sorghum,114,104041.0,54316.0,5221.0
2008,Soya beans,141,2638.0,2153.91,8165.0
2008,Spinach,1215,3910.0,76219.0,194934.0
2008,Strawberries,1354,37.0,240.0,64865.0
2008,Sugar cane,1802,54465.0,5112000.0,938584.0
2008,Sunflower seed,1445,13000.0,14000.0,10769.0
2008,Sweet potatoes,1530,62785.0,894781.0,142515.0
2008,"Tangerines, mandarins, clementines",1324,1250.0,15000.0,120000.0
2008,Tea leaves,1620,157700.0,1503000.0,95308.0
2008,Tomatoes,1234,16400.0,402070.0,245165.0
2008,Unmanufactured tobacco,1970,15000.0,8519.0,5679.0
2008,"Vanilla, raw",1658,31.0,12.65,4132.0
2008,Watermelons,1221,1870.0,31380.0,167807.0
2008,Wheat,111,130273.0,336688.0,25845.0
2008,Yams,1540,807.0,6123.0,75874.0
2009,Apples,1341,91.0,1492.0,163956.0
2009,Apricots,1343,14.0,75.27,55154.0
2009,Artichokes,1216,5.0,25.0,50000.0
2009,Asparagus,1211,32.0,200.9,62810.0
2009,Avocados,1311,10053.0,145204.0,144438.0
2009,Bananas,1312,69889.0,1686930.0,241373.0
2009,Barley,115,13694.0,42147.0,30778.0
2009,"Beans, dry",1701,960705.0,465363.0,4844.0
2009,"Beer of barley, malted",24310.01,,396818.6,
2009,"Broad beans and horse beans, green",1243,382.0,1844.31,48337.0
2009,Cabbages,1212,16980.0,511693.0,301350.0
2009,Carrots and turnips,1251,3475.0,82252.0,236696.0
2009,"Cashew nuts, in shell",1372,30297.0,17683.0,5837.0
2009,"Cassava, fresh",1520.01,70425.0,819967.0,116431.0
2009,Castor oil seeds,1447,13000.0,3000.0,2308.0
2009,"Chestnuts, in shell",1373,0.0,0.0,
2009,"Chick peas, dry",1703,3838.0,1294.43,3373.0
2009,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,4423.0,5008.54,11325.0
2009,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,668.0,3355.0,50225.0
2009,"Cloves (whole stems), raw",1656,2300.0,2000.0,8696.0
2009,"Coconuts, in shell",1460,46963.0,61198.0,13031.0
2009,"Coffee, green",1610,160000.0,54000.0,3375.0
2009,"Cotton lint, ginned",1921.02,,4900.0,
2009,Cotton seed,143,,9700.0,
2009,Cottonseed oil,2168,,1127.65,
2009,"Cow peas, dry",1706,124302.0,60152.0,4839.0
2009,Cucumbers and gherkins,1232,366.0,2179.0,59536.0
2009,Dates,1314,400.0,1050.84,26301.0
2009,"Ginger, raw",1657,60.0,338.3,56383.0
2009,Green garlic,1252,145.0,2713.0,187103.0
2009,"Groundnuts, excluding shelled",142,20640.0,21454.0,10394.0
2009,Leeks and other alliaceous vegetables,1254,70.0,341.27,48717.0
2009,Lemons and limes,1322,1348.0,17617.0,130690.0
2009,"Lentils, dry",1704,3000.0,2000.0,6667.0
2009,Lettuce and chicory,1214,170.0,2285.0,134412.0
2009,Linseed,1441,958.0,954.27,9956.0
2009,Maize (corn),112,1884368.0,2439000.0,12943.0
2009,"Mangoes, guavas and mangosteens",1316,36304.0,528815.0,145663.0
2009,Millet,118,104576.0,54000.0,5164.0
2009,Mushrooms and truffles,1270,,0.0,
2009,"Nutmeg, mace, cardamoms, raw",1653,119.0,62.23,5240.0
2009,Oats,117,3340.0,3233.86,9681.0
2009,"Onions and shallots, dry (excluding dehydrated)",1253.02,8586.0,89681.0,104450.0
2009,Oranges,1323,7425.0,96869.0,130463.0
2009,Papayas,1317,5419.0,71254.0,131489.0
2009,Peaches and nectarines,1345,48.0,423.05,88507.0
2009,Pears,1342.01,254.0,5422.0,213465.0
2009,"Peas, green",1242,11025.0,75404.0,68394.0
2009,"Pepper (Piper spp.), raw",1651,416.0,340.53,8178.0
2009,"Pigeon peas, dry",1707,118167.0,46474.0,3933.0
2009,Pineapples,1318,9670.0,257623.0,266415.0
2009,Plantains and cooking bananas,1313,2600.0,32000.0,123077.0
2009,Plums and sloes,1346,613.0,8494.83,138580.0
2009,Pomelos and grapefruits,1321,246.0,4195.0,170528.0
2009,Potatoes,1510,120246.0,2299086.0,191199.0
2009,"Pyrethrum, dried flowers",1930.02,6000.0,754.0,1257.0
2009,Rice,113,21829.0,42202.0,19333.0
2009,"Seed cotton, unginned",1921.01,39963.0,14886.0,3725.0
2009,Sesame seed,1444,26539.0,11076.95,4174.0
2009,Sorghum,114,173172.0,99000.0,5717.0
2009,Soya beans,141,2950.0,2110.0,7153.0
2009,Spinach,1215,2308.0,50539.0,218973.0
2009,Strawberries,1354,36.0,245.0,68056.0
2009,Sugar cane,1802,65774.0,5610702.0,853027.0
2009,Sunflower seed,1445,13000.0,14000.0,10769.0
2009,Sweet potatoes,1530,77821.0,1034204.0,132895.0
2009,"Tangerines, mandarins, clementines",1324,1250.0,18000.0,144000.0
2009,Tea leaves,1620,158294.0,1366000.0,86295.0
2009,Tomatoes,1234,17230.0,526922.0,305817.0
2009,Unmanufactured tobacco,1970,17000.0,10260.0,6035.0
2009,"Vanilla, raw",1658,28.0,12.76,4484.0
2009,Watermelons,1221,1597.0,30532.0,191183.0
2009,Wheat,111,131594.0,219301.0,16665.0
2009,Yams,1540,882.0,3984.0,45170.0
