Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2008,2008,tonnes,11492.2,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2009,2009,tonnes,8494.83,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2010,2010,tonnes,5127.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2011,2011,tonnes,2446.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2012,2012,tonnes,2448.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2013,2013,tonnes,2300.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2014,2014,tonnes,2163.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2015,2015,tonnes,1826.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2016,2016,tonnes,1952.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2017,2017,tonnes,1046.27,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2018,2018,tonnes,807.24,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2019,2019,tonnes,556.59,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2020,2020,tonnes,448.4,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1346,Plums and sloes,2021,2021,tonnes,1073.54,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1961,1961,ha,400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1962,1962,ha,400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1963,1963,ha,400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1964,1964,ha,500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1965,1965,ha,500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1966,1966,ha,500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1967,1967,ha,500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1968,1968,ha,500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1969,1969,ha,500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1970,1970,ha,500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1971,1971,ha,550.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1972,1972,ha,550.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1973,1973,ha,600.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1974,1974,ha,600.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1975,1975,ha,800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1976,1976,ha,800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1977,1977,ha,1000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1978,1978,ha,1000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1979,1979,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1980,1980,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1981,1981,ha,1200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1982,1982,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1983,1983,ha,1050.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1984,1984,ha,1000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1985,1985,ha,950.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1986,1986,ha,900.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1987,1987,ha,900.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1988,1988,ha,850.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1989,1989,ha,800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1990,1990,ha,850.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1991,1991,ha,800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1992,1992,ha,750.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1993,1993,ha,750.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1994,1994,ha,700.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1995,1995,ha,650.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1996,1996,ha,600.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1997,1997,ha,550.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1998,1998,ha,550.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,1999,1999,ha,500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2000,2000,ha,450.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2001,2001,ha,400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2002,2002,ha,400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2003,2003,ha,350.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2004,2004,ha,300.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2005,2005,ha,350.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2006,2006,ha,300.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2007,2007,ha,300.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2008,2008,ha,250.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2009,2009,ha,246.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2010,2010,ha,245.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2011,2011,ha,159.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2012,2012,ha,205.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2013,2013,ha,175.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2014,2014,ha,222.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2015,2015,ha,200.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2016,2016,ha,190.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2017,2017,ha,171.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2018,2018,ha,199.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2019,2019,ha,199.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2020,2020,ha,194.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1321,Pomelos and grapefruits,2021,2021,ha,142.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1961,1961,hg/ha,72500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1962,1962,hg/ha,75000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1963,1963,hg/ha,77500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1964,1964,hg/ha,64000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1965,1965,hg/ha,66000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1966,1966,hg/ha,68000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1967,1967,hg/ha,70000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1968,1968,hg/ha,72000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1969,1969,hg/ha,74000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1970,1970,hg/ha,76000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1971,1971,hg/ha,70909.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1972,1972,hg/ha,72727.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1973,1973,hg/ha,68333.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1974,1974,hg/ha,70000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1975,1975,hg/ha,73125.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1976,1976,hg/ha,74750.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1977,1977,hg/ha,62000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1978,1978,hg/ha,65000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1979,1979,hg/ha,61818.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1980,1980,hg/ha,63636.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1981,1981,hg/ha,60000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1982,1982,hg/ha,68182.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1983,1983,hg/ha,71429.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1984,1984,hg/ha,80000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1985,1985,hg/ha,88421.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1986,1986,hg/ha,91111.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1987,1987,hg/ha,91111.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1988,1988,hg/ha,91765.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1989,1989,hg/ha,93750.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1990,1990,hg/ha,92941.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1991,1991,hg/ha,96250.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1992,1992,hg/ha,98667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1993,1993,hg/ha,98667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1994,1994,hg/ha,101429.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1995,1995,hg/ha,101538.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1996,1996,hg/ha,103333.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1997,1997,hg/ha,105455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1998,1998,hg/ha,103636.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,1999,1999,hg/ha,110000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2000,2000,hg/ha,111111.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2001,2001,hg/ha,120000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2002,2002,hg/ha,120000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2003,2003,hg/ha,120000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2004,2004,hg/ha,126667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2005,2005,hg/ha,128571.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2006,2006,hg/ha,140000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2007,2007,hg/ha,140000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2008,2008,hg/ha,164000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2009,2009,hg/ha,170528.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2010,2010,hg/ha,179429.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2011,2011,hg/ha,131824.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2012,2012,hg/ha,140000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2013,2013,hg/ha,141657.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2014,2014,hg/ha,129234.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2015,2015,hg/ha,132990.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2016,2016,hg/ha,133692.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2017,2017,hg/ha,130455.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2018,2018,hg/ha,135547.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2019,2019,hg/ha,142788.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2020,2020,hg/ha,127432.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1321,Pomelos and grapefruits,2021,2021,hg/ha,174287.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1961,1961,tonnes,2900.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1962,1962,tonnes,3000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1963,1963,tonnes,3100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1964,1964,tonnes,3200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1965,1965,tonnes,3300.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1966,1966,tonnes,3400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1967,1967,tonnes,3500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1968,1968,tonnes,3600.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1969,1969,tonnes,3700.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1970,1970,tonnes,3800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1971,1971,tonnes,3900.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1972,1972,tonnes,4000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1973,1973,tonnes,4100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1974,1974,tonnes,4200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1975,1975,tonnes,5850.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1976,1976,tonnes,5980.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1977,1977,tonnes,6200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1978,1978,tonnes,6500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1979,1979,tonnes,6800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1980,1980,tonnes,7000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1981,1981,tonnes,7200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1982,1982,tonnes,7500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1983,1983,tonnes,7500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1984,1984,tonnes,8000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1985,1985,tonnes,8400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1986,1986,tonnes,8200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1987,1987,tonnes,8200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1988,1988,tonnes,7800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1989,1989,tonnes,7500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1990,1990,tonnes,7900.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1991,1991,tonnes,7700.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1992,1992,tonnes,7400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1993,1993,tonnes,7400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1994,1994,tonnes,7100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1995,1995,tonnes,6600.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1996,1996,tonnes,6200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1997,1997,tonnes,5800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1998,1998,tonnes,5700.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,1999,1999,tonnes,5500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2000,2000,tonnes,5000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2001,2001,tonnes,4800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2002,2002,tonnes,4800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2003,2003,tonnes,4200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2004,2004,tonnes,3800.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2005,2005,tonnes,4500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2006,2006,tonnes,4200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2007,2007,tonnes,4200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2008,2008,tonnes,4100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2009,2009,tonnes,4195.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2010,2010,tonnes,4396.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2011,2011,tonnes,2096.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2012,2012,tonnes,2870.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2013,2013,tonnes,2479.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2014,2014,tonnes,2869.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2015,2015,tonnes,2661.21,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2016,2016,tonnes,2537.6,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2017,2017,tonnes,2232.88,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2018,2018,tonnes,2690.6,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2019,2019,tonnes,2847.2,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2020,2020,tonnes,2468.35,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1321,Pomelos and grapefruits,2021,2021,tonnes,2481.85,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1961,1961,ha,27000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1962,1962,ha,27000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1963,1963,ha,27500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1964,1964,ha,27000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1965,1965,ha,27000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1966,1966,ha,27500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1967,1967,ha,27500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1968,1968,ha,27500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1969,1969,ha,28000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1970,1970,ha,30500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1971,1971,ha,28000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1972,1972,ha,32000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1973,1973,ha,37000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1974,1974,ha,40000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1975,1975,ha,45600.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1976,1976,ha,47000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1977,1977,ha,47000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1510,Potatoes,1978,1978,ha,48000.0,A,Official figure
